19.4240687203,5,858.6749947964,208
19.4240687203,5,858.6749947964,208
19.4240687203,5,858.6749947964,208
19.4240687203,5,858.6749947964,208
19.4240687203,5,858.6749947964,208
21.1800709091,5,879.8550657055,213
21.1800709091,5,879.8550657055,213
21.1800709091,5,879.8550657055,213
21.1800709091,5,879.8550657055,213
21.1800709091,5,879.8550657055,213
8.7558421917,2,888.6109078972,215
8.7558421917,2,888.6109078972,215
19.3411521961,5,907.9520600932,220
19.3411521961,5,907.9520600932,220
19.3411521961,5,907.9520600932,220
19.3411521961,5,907.9520600932,220
19.3411521961,5,907.9520600932,220
15.6500914962,4,923.6021515894,224
15.6500914962,4,923.6021515894,224
15.6500914962,4,923.6021515894,224
15.6500914962,4,923.6021515894,224
14.6054336718,4,938.2075852612,228
14.6054336718,4,938.2075852612,228
14.6054336718,4,938.2075852612,228
14.6054336718,4,938.2075852612,228
21.0705314121,5,959.2781166733,233
21.0705314121,5,959.2781166733,233
21.0705314121,5,959.2781166733,233
21.0705314121,5,959.2781166733,233
21.0705314121,5,959.2781166733,233
16.7008133883,4,975.9789300616,237
16.7008133883,4,975.9789300616,237
16.7008133883,4,975.9789300616,237
16.7008133883,4,975.9789300616,237
19.7760318443,5,995.7549619059,242
19.7760318443,5,995.7549619059,242
19.7760318443,5,995.7549619059,242
19.7760318443,5,995.7549619059,242
19.7760318443,5,995.7549619059,242
19.7610657196,5,1015.5160276256,247
19.7610657196,5,1015.5160276256,247
19.7610657196,5,1015.5160276256,247
19.7610657196,5,1015.5160276256,247
19.7610657196,5,1015.5160276256,247
17.4418484736,5,1032.9578760991,252
17.4418484736,5,1032.9578760991,252
17.4418484736,5,1032.9578760991,252
17.4418484736,5,1032.9578760991,252
17.4418484736,5,1032.9578760991,252
21.7264880184,6,1054.6843641176,258
21.7264880184,6,1054.6843641176,258
21.7264880184,6,1054.6843641176,258
21.7264880184,6,1054.6843641176,258
21.7264880184,6,1054.6843641176,258
21.7264880184,6,1054.6843641176,258
16.0107601315,4,1070.6951242491,262
16.0107601315,4,1070.6951242491,262
16.0107601315,4,1070.6951242491,262
16.0107601315,4,1070.6951242491,262
22.1228572641,5,1092.8179815132,267
22.1228572641,5,1092.8179815132,267
22.1228572641,5,1092.8179815132,267
22.1228572641,5,1092.8179815132,267
22.1228572641,5,1092.8179815132,267
16.6332859429,4,1109.4512674561,271
16.6332859429,4,1109.4512674561,271
16.6332859429,4,1109.4512674561,271
16.6332859429,4,1109.4512674561,271
25.4401266338,6,1134.8913940899,277
25.4401266338,6,1134.8913940899,277
25.4401266338,6,1134.8913940899,277
25.4401266338,6,1134.8913940899,277
25.4401266338,6,1134.8913940899,277
25.4401266338,6,1134.8913940899,277
15.719762504,4,1150.6111565939,281
15.719762504,4,1150.6111565939,281
15.719762504,4,1150.6111565939,281
15.719762504,4,1150.6111565939,281
25.3905952153,6,1176.0017518092,287
25.3905952153,6,1176.0017518092,287
25.3905952153,6,1176.0017518092,287
25.3905952153,6,1176.0017518092,287
25.3905952153,6,1176.0017518092,287
25.3905952153,6,1176.0017518092,287
12.6627491168,3,1188.664500926,290
12.6627491168,3,1188.664500926,290
12.6627491168,3,1188.664500926,290
16.1349833314,4,1204.7994842574,294
16.1349833314,4,1204.7994842574,294
16.1349833314,4,1204.7994842574,294
16.1349833314,4,1204.7994842574,294
15.8608404653,4,1220.6603247227,298
15.8608404653,4,1220.6603247227,298
15.8608404653,4,1220.6603247227,298
15.8608404653,4,1220.6603247227,298
16.9214034363,4,1237.5817281589,302
16.9214034363,4,1237.5817281589,302
16.9214034363,4,1237.5817281589,302
16.9214034363,4,1237.5817281589,302
26.3430586247,6,1263.9247867836,308
26.3430586247,6,1263.9247867836,308
26.3430586247,6,1263.9247867836,308
26.3430586247,6,1263.9247867836,308
26.3430586247,6,1263.9247867836,308
26.3430586247,6,1263.9247867836,308
21.5688153104,5,1285.493602094,313
21.5688153104,5,1285.493602094,313
21.5688153104,5,1285.493602094,313
21.5688153104,5,1285.493602094,313
21.5688153104,5,1285.493602094,313
14.0952390461,4,1299.5888411401,317
14.0952390461,4,1299.5888411401,317
14.0952390461,4,1299.5888411401,317
14.0952390461,4,1299.5888411401,317
19.6136106142,5,1319.2024517543,322
19.6136106142,5,1319.2024517543,322
19.6136106142,5,1319.2024517543,322
19.6136106142,5,1319.2024517543,322
19.6136106142,5,1319.2024517543,322
21.7921051932,6,1340.9945569475,328
21.7921051932,6,1340.9945569475,328
21.7921051932,6,1340.9945569475,328
21.7921051932,6,1340.9945569475,328
21.7921051932,6,1340.9945569475,328
21.7921051932,6,1340.9945569475,328
13.5526350181,4,1354.5471919656,332
13.5526350181,4,1354.5471919656,332
13.5526350181,4,1354.5471919656,332
13.5526350181,4,1354.5471919656,332
19.1871670478,5,1373.7343590134,337
19.1871670478,5,1373.7343590134,337
19.1871670478,5,1373.7343590134,337
19.1871670478,5,1373.7343590134,337
19.1871670478,5,1373.7343590134,337
28.9132311338,5,1402.6475901472,342
28.9132311338,5,1402.6475901472,342
28.9132311338,5,1402.6475901472,342
28.9132311338,5,1402.6475901472,342
28.9132311338,5,1402.6475901472,342
22.0666997058,4,1424.7142898529,346
22.0666997058,4,1424.7142898529,346
22.0666997058,4,1424.7142898529,346
22.0666997058,4,1424.7142898529,346
10.1422958944,2,1434.8565857474,348
10.1422958944,2,1434.8565857474,348
12.7518147237,4,1447.6084004711,352
12.7518147237,4,1447.6084004711,352
12.7518147237,4,1447.6084004711,352
12.7518147237,4,1447.6084004711,352
26.3188820302,5,1473.9272825013,357
26.3188820302,5,1473.9272825013,357
26.3188820302,5,1473.9272825013,357
26.3188820302,5,1473.9272825013,357
26.3188820302,5,1473.9272825013,357
8.4810352788,2,1482.4083177801,359
8.4810352788,2,1482.4083177801,359
26.506771622,6,1508.9150894021,365
26.506771622,6,1508.9150894021,365
26.506771622,6,1508.9150894021,365
26.506771622,6,1508.9150894021,365
26.506771622,6,1508.9150894021,365
26.506771622,6,1508.9150894021,365
22.8041729658,5,1531.7192623679,370
22.8041729658,5,1531.7192623679,370
22.8041729658,5,1531.7192623679,370
22.8041729658,5,1531.7192623679,370
22.8041729658,5,1531.7192623679,370
22.2460980385,5,1553.9653604065,375
22.2460980385,5,1553.9653604065,375
22.2460980385,5,1553.9653604065,375
22.2460980385,5,1553.9653604065,375
22.2460980385,5,1553.9653604065,375
22.0153851078,5,1575.9807455142,380
22.0153851078,5,1575.9807455142,380
22.0153851078,5,1575.9807455142,380
22.0153851078,5,1575.9807455142,380
22.0153851078,5,1575.9807455142,380
20.2124651002,5,1596.1932106144,385
20.2124651002,5,1596.1932106144,385
20.2124651002,5,1596.1932106144,385
20.2124651002,5,1596.1932106144,385
20.2124651002,5,1596.1932106144,385
12.2720999504,3,1608.4653105649,388
12.2720999504,3,1608.4653105649,388
12.2720999504,3,1608.4653105649,388
11.5978505453,3,1620.0631611101,391
11.5978505453,3,1620.0631611101,391
11.5978505453,3,1620.0631611101,391
16.2727151141,4,1636.3358762242,395
16.2727151141,4,1636.3358762242,395
16.2727151141,4,1636.3358762242,395
16.2727151141,4,1636.3358762242,395
12.1098394487,3,1648.4457156729,398
12.1098394487,3,1648.4457156729,398
12.1098394487,3,1648.4457156729,398
3.7558835227,1,1652.2015991956,399
14.0068297774,4,1666.208428973,403
14.0068297774,4,1666.208428973,403
14.0068297774,4,1666.208428973,403
14.0068297774,4,1666.208428973,403
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
116.7382149874,106,1782.9466439605,509
2.4932535248,1,1785.4398974853,510
2.3792909679,1,1787.8191884532,511
9.1731889211,4,1796.9923773742,515
9.1731889211,4,1796.9923773742,515
9.1731889211,4,1796.9923773742,515
9.1731889211,4,1796.9923773742,515
1.421236889,1,1798.4136142633,516
15.8141509612,11,1814.2277652244,527
15.8141509612,11,1814.2277652244,527
15.8141509612,11,1814.2277652244,527
15.8141509612,11,1814.2277652244,527
15.8141509612,11,1814.2277652244,527
15.8141509612,11,1814.2277652244,527
15.8141509612,11,1814.2277652244,527
15.8141509612,11,1814.2277652244,527
15.8141509612,11,1814.2277652244,527
15.8141509612,11,1814.2277652244,527
15.8141509612,11,1814.2277652244,527
13.4834677104,3,1827.7112329348,530
13.4834677104,3,1827.7112329348,530
13.4834677104,3,1827.7112329348,530
11.9606468167,3,1839.6718797515,533
11.9606468167,3,1839.6718797515,533
11.9606468167,3,1839.6718797515,533
12.9339936948,3,1852.6058734463,536
12.9339936948,3,1852.6058734463,536
12.9339936948,3,1852.6058734463,536
11.02870429,3,1863.6345777363,539
11.02870429,3,1863.6345777363,539
11.02870429,3,1863.6345777363,539
7.8753309791,2,1871.5099087154,541
7.8753309791,2,1871.5099087154,541
14.3030893373,4,1885.8129980528,545
14.3030893373,4,1885.8129980528,545
14.3030893373,4,1885.8129980528,545
14.3030893373,4,1885.8129980528,545
14.4602025962,4,1900.273200649,549
14.4602025962,4,1900.273200649,549
14.4602025962,4,1900.273200649,549
14.4602025962,4,1900.273200649,549
19.179061307,4,1919.452261956,553
19.179061307,4,1919.452261956,553
19.179061307,4,1919.452261956,553
19.179061307,4,1919.452261956,553
17.326236484,5,1936.7784984399,558
17.326236484,5,1936.7784984399,558
17.326236484,5,1936.7784984399,558
17.326236484,5,1936.7784984399,558
17.326236484,5,1936.7784984399,558
16.49949146,5,1953.2779899,563
16.49949146,5,1953.2779899,563
16.49949146,5,1953.2779899,563
16.49949146,5,1953.2779899,563
16.49949146,5,1953.2779899,563
19.0664357519,5,1972.3444256519,568
19.0664357519,5,1972.3444256519,568
19.0664357519,5,1972.3444256519,568
19.0664357519,5,1972.3444256519,568
19.0664357519,5,1972.3444256519,568
19.5720495849,5,1991.9164752368,573
19.5720495849,5,1991.9164752368,573
19.5720495849,5,1991.9164752368,573
19.5720495849,5,1991.9164752368,573
19.5720495849,5,1991.9164752368,573
18.8396255022,5,2010.7561007389,578
18.8396255022,5,2010.7561007389,578
18.8396255022,5,2010.7561007389,578
18.8396255022,5,2010.7561007389,578
18.8396255022,5,2010.7561007389,578
24.0958283281,6,2034.851929067,584
24.0958283281,6,2034.851929067,584
24.0958283281,6,2034.851929067,584
24.0958283281,6,2034.851929067,584
24.0958283281,6,2034.851929067,584
24.0958283281,6,2034.851929067,584
22.0338454165,6,2056.8857744836,590
22.0338454165,6,2056.8857744836,590
22.0338454165,6,2056.8857744836,590
22.0338454165,6,2056.8857744836,590
22.0338454165,6,2056.8857744836,590
22.0338454165,6,2056.8857744836,590
17.7938439634,5,2074.6796184469,595
17.7938439634,5,2074.6796184469,595
17.7938439634,5,2074.6796184469,595
17.7938439634,5,2074.6796184469,595
17.7938439634,5,2074.6796184469,595
22.7566364496,6,2097.4362548965,601
22.7566364496,6,2097.4362548965,601
22.7566364496,6,2097.4362548965,601
22.7566364496,6,2097.4362548965,601
22.7566364496,6,2097.4362548965,601
22.7566364496,6,2097.4362548965,601
19.0712539131,5,2116.5075088096,606
19.0712539131,5,2116.5075088096,606
19.0712539131,5,2116.5075088096,606
19.0712539131,5,2116.5075088096,606
19.0712539131,5,2116.5075088096,606
19.9653714201,5,2136.4728802297,611
19.9653714201,5,2136.4728802297,611
19.9653714201,5,2136.4728802297,611
19.9653714201,5,2136.4728802297,611
19.9653714201,5,2136.4728802297,611
19.014034696,5,2155.4869149257,616
19.014034696,5,2155.4869149257,616
19.014034696,5,2155.4869149257,616
19.014034696,5,2155.4869149257,616
19.014034696,5,2155.4869149257,616
18.193660459,5,2173.6805753848,621
18.193660459,5,2173.6805753848,621
18.193660459,5,2173.6805753848,621
18.193660459,5,2173.6805753848,621
18.193660459,5,2173.6805753848,621
17.2755881775,5,2190.9561635622,626
17.2755881775,5,2190.9561635622,626
17.2755881775,5,2190.9561635622,626
17.2755881775,5,2190.9561635622,626
17.2755881775,5,2190.9561635622,626
13.4269682467,4,2204.3831318089,630
13.4269682467,4,2204.3831318089,630
13.4269682467,4,2204.3831318089,630
13.4269682467,4,2204.3831318089,630
20.8190059772,5,2225.2021377861,635
20.8190059772,5,2225.2021377861,635
20.8190059772,5,2225.2021377861,635
20.8190059772,5,2225.2021377861,635
20.8190059772,5,2225.2021377861,635
16.0148912271,4,2241.2170290131,639
16.0148912271,4,2241.2170290131,639
16.0148912271,4,2241.2170290131,639
16.0148912271,4,2241.2170290131,639
10.6970761044,4,2251.9141051175,643
10.6970761044,4,2251.9141051175,643
10.6970761044,4,2251.9141051175,643
10.6970761044,4,2251.9141051175,643
3.3438880157,1,2255.2579931332,644
20.3778601056,6,2275.6358532388,650
20.3778601056,6,2275.6358532388,650
20.3778601056,6,2275.6358532388,650
20.3778601056,6,2275.6358532388,650
20.3778601056,6,2275.6358532388,650
20.3778601056,6,2275.6358532388,650
23.5359218994,5,2299.1717751382,655
23.5359218994,5,2299.1717751382,655
23.5359218994,5,2299.1717751382,655
23.5359218994,5,2299.1717751382,655
23.5359218994,5,2299.1717751382,655
7.854724835,2,2307.0264999733,657
7.854724835,2,2307.0264999733,657
7.7808851443,2,2314.8073851176,659
7.7808851443,2,2314.8073851176,659
15.0530201476,5,2329.8604052651,664
15.0530201476,5,2329.8604052651,664
15.0530201476,5,2329.8604052651,664
15.0530201476,5,2329.8604052651,664
15.0530201476,5,2329.8604052651,664
15.9517884431,4,2345.8121937082,668
15.9517884431,4,2345.8121937082,668
15.9517884431,4,2345.8121937082,668
15.9517884431,4,2345.8121937082,668
11.3965171136,3,2357.2087108218,671
11.3965171136,3,2357.2087108218,671
11.3965171136,3,2357.2087108218,671
19.5694092737,5,2376.7781200955,676
19.5694092737,5,2376.7781200955,676
19.5694092737,5,2376.7781200955,676
19.5694092737,5,2376.7781200955,676
19.5694092737,5,2376.7781200955,676
16.5949262212,4,2393.3730463167,680
16.5949262212,4,2393.3730463167,680
16.5949262212,4,2393.3730463167,680
16.5949262212,4,2393.3730463167,680
10.8874797942,5,2404.2605261109,685
10.8874797942,5,2404.2605261109,685
10.8874797942,5,2404.2605261109,685
10.8874797942,5,2404.2605261109,685
10.8874797942,5,2404.2605261109,685
2.4524354855,2,2406.7129615964,687
2.4524354855,2,2406.7129615964,687
3.547962557,2,2410.2609241535,689
3.547962557,2,2410.2609241535,689
1.5185907334,3,2411.7795148869,692
1.5185907334,3,2411.7795148869,692
1.5185907334,3,2411.7795148869,692
1.2861658442000001,1,2413.0656807311,693
5.6769702323,7,2418.7426509634,700
5.6769702323,7,2418.7426509634,700
5.6769702323,7,2418.7426509634,700
5.6769702323,7,2418.7426509634,700
5.6769702323,7,2418.7426509634,700
5.6769702323,7,2418.7426509634,700
5.6769702323,7,2418.7426509634,700
3.6258524791999998,1,2422.3685034427,701
13.7841645571,3,2436.1526679997,704
13.7841645571,3,2436.1526679997,704
13.7841645571,3,2436.1526679997,704
6.7568412124,2,2442.9095092122,706
6.7568412124,2,2442.9095092122,706
12.0011042887,4,2454.9106135009,710
12.0011042887,4,2454.9106135009,710
12.0011042887,4,2454.9106135009,710
12.0011042887,4,2454.9106135009,710
5.5632697023,2,2460.4738832032,712
5.5632697023,2,2460.4738832032,712
12.0926339128,5,2472.566517116,717
12.0926339128,5,2472.566517116,717
12.0926339128,5,2472.566517116,717
12.0926339128,5,2472.566517116,717
12.0926339128,5,2472.566517116,717
19.2737210394,6,2491.8402381555,723
19.2737210394,6,2491.8402381555,723
19.2737210394,6,2491.8402381555,723
19.2737210394,6,2491.8402381555,723
19.2737210394,6,2491.8402381555,723
19.2737210394,6,2491.8402381555,723
16.1230838643,4,2507.9633220198,727
16.1230838643,4,2507.9633220198,727
16.1230838643,4,2507.9633220198,727
16.1230838643,4,2507.9633220198,727
18.8738394729,5,2526.8371614927,732
18.8738394729,5,2526.8371614927,732
18.8738394729,5,2526.8371614927,732
18.8738394729,5,2526.8371614927,732
18.8738394729,5,2526.8371614927,732
24.5264176676,6,2551.3635791603,738
24.5264176676,6,2551.3635791603,738
24.5264176676,6,2551.3635791603,738
24.5264176676,6,2551.3635791603,738
24.5264176676,6,2551.3635791603,738
24.5264176676,6,2551.3635791603,738
21.5894125994,5,2572.9529917597,743
21.5894125994,5,2572.9529917597,743
21.5894125994,5,2572.9529917597,743
21.5894125994,5,2572.9529917597,743
21.5894125994,5,2572.9529917597,743
13.0001249376,4,2585.9531166973,747
13.0001249376,4,2585.9531166973,747
13.0001249376,4,2585.9531166973,747
13.0001249376,4,2585.9531166973,747
17.7427085057,5,2603.6958252029,752
17.7427085057,5,2603.6958252029,752
17.7427085057,5,2603.6958252029,752
17.7427085057,5,2603.6958252029,752
17.7427085057,5,2603.6958252029,752
12.8636957798,4,2616.5595209827,756
12.8636957798,4,2616.5595209827,756
12.8636957798,4,2616.5595209827,756
